Time [s],Value,Parity Error,Framing Error


TX3
01 A4 80 03 00 08 02 00 05 FF FF 00 35 1F 00 B1 0A
3.4731876875,'31' (0x1F),,
3.473448125,'0' (0x00),,
3.4737085625,'191' (0xBF),,
3.473969,'234' (0xEA),,


RX8
01 A4 80 00 03 2C 02 03 05 FF FF 00 03 1F 24 52 65 63 74 69 66 69 65 72 43 75 72 72 65 6E 74 01 00 00 01 41 6D 70 20 20 20 20 20 20 20 20 20 20 20 20 00 F1 9E
3.4859005625,'1' (0x01),,
3.4861871875,'164' (0xA4),,
3.486473875,'128' (0x80),,
3.486760625,'0' (0x00),,
3.4870473125,'3' (0x03),,
3.487334,, (0x2C),,
3.48762075,'2' (0x02),,
3.4879074375,'3' (0x03),,
3.488194125,'5' (0x05),,
3.488480875,'255' (0xFF),,
3.488767625,'255' (0xFF),,
3.4890543125,'0' (0x00),,
3.489341,'3' (0x03),,
3.48962775,'31' (0x1F),,
3.4899144375,$ (0x24),,
3.4902011875,R (0x52),,
3.490487875,e (0x65),,
3.4907745625,c (0x63),,
3.4910613125,t (0x74),,
3.491348,i (0x69),,
3.49163475,f (0x66),,
3.4919214375,i (0x69),,
3.492208125,e (0x65),,
3.492494875,r (0x72),,
3.4927815625,C (0x43),,
3.4930683125,u (0x75),,
3.493355,r (0x72),,
3.49364175,r (0x72),,
3.4939284375,e (0x65),,
3.4942151875,n (0x6E),,
3.494501875,t (0x74),,
3.4947885625,'1' (0x01),,		(Alarm monitor: 	0x01 - no Alarm,	0x02 - Minor Alarm,		0x03 - Major Alarm		0x04 - Off Alarm monitor)
3.4950753125,'0' (0x00),,		(LoByte RectifierCurrent Amp)
3.495362,'0' (0x00),,			(HiByte RectifierCurrent Amp)
3.49564875,'1' (0x01),,			(Alarm monitor: 	0x01 - включено, 	0x00 - выключено)
3.4959354375,A (0x41),,
3.4962221875,m (0x6D),,
3.496508875,p (0x70),,
3.4967955625,' ' (0x20),,
3.4970823125,' ' (0x20),,
3.497369,' ' (0x20),,
3.49765575,' ' (0x20),,
3.4979424375,' ' (0x20),,
3.498229125,' ' (0x20),,
3.498515875,' ' (0x20),,
3.4988025625,' ' (0x20),,
3.4990893125,' ' (0x20),,
3.499376,' ' (0x20),,
3.49966275,' ' (0x20),,
3.4999494375,' ' (0x20),,
3.5002361875,'0' (0x00),,
3.500522875,'241' (0xF1),,
3.500809625,'158' (0x9E),,
*************************************************************************

TX9
01 A4 80 03 00 08 02 00 05 FF FF 00 01 34 00 8F 55
3.519780375,'1' (0x01),,
3.5200408125,'164' (0xA4),,
3.52030125,'128' (0x80),,
3.5205616875,'3' (0x03),,
3.520822125,'0' (0x00),,
3.5210825625,'8' (0x08),,
3.521343,'2' (0x02),,
3.5216034375,'0' (0x00),,
3.521863875,'5' (0x05),,
3.5221243125,'255' (0xFF),,
3.5223848125,'255' (0xFF),,
3.52264525,'0' (0x00),,
3.5229056875,'1' (0x01),,
3.523166125,4 (0x34),,
3.5234265625,'0' (0x00),,
3.523687,'143' (0x8F),,
3.5239474375,U (0x55),,


RX9
01 A4 80 00 03 09 02 06 05 FF FF 00 01 34 01 01 F4 A1
